trip_id,vehicle_type,distance_km,duration_min,avg_speed_kmph,terrain_elevation_gain_m,temperature_c,humidity_percent,battery_start_percent,rider_weight_kg,traffic_congestion_index,time_of_day,weather_condition,num_stops,energy_consumed_wh
232,E-Scooter,6.23,19.05,21.74,10.5,26.5,73.1,47.6,73.6,1.15,Morning,Cloudy,2,176.38
233,E-Bike,4.72,23.98,16.46,22.4,22.9,75.3,41.4,53.8,5.18,Evening,Clear,3,91.95
234,E-Bike,2.99,24.7,12.53,32.2,27.9,52.5,92.1,70.3,9.37,Night,Clear,2,140.26
235,E-Scooter,1.91,9.32,15.72,42.5,24.8,46.6,87.8,69.0,4.79,Evening,Clear,3,141.8
236,E-Scooter,1.91,13.26,10.21,4.3,30.2,77.6,63.0,95.5,1.77,Afternoon,Cloudy,0,92.99
237,E-Scooter,0.62,9.26,13.19,10.0,21.3,53.9,93.7,59.1,4.97,Afternoon,Clear,0,74.95
238,E-Scooter,3.97,24.46,23.79,10.8,28.1,52.8,83.7,40.0,8.84,Night,Clear,1,131.58
239,E-Bike,3.98,22.75,14.99,25.6,24.4,40.0,90.9,77.6,6.36,Evening,Windy,1,138.5
240,E-Scooter,5.76,26.94,17.54,38.4,25.4,52.4,61.6,80.5,4.99,Night,Clear,1,179.75
241,E-Bike,1.85,12.32,9.55,25.5,31.3,66.6,23.1,70.0,2.81,Afternoon,Clear,1,85.13
242,E-Scooter,1.34,5.53,20.7,37.7,31.0,62.0,71.0,57.2,1.61,Morning,Clear,1,107.67
243,E-Bike,4.16,22.0,14.39,12.9,31.0,40.1,63.0,74.2,5.23,Evening,Clear,1,131.02
244,E-Scooter,2.13,16.07,19.82,58.2,25.5,50.9,51.1,71.5,6.21,Morning,Rain,3,204.62
245,E-Scooter,7.82,37.44,14.66,3.7,17.4,54.9,86.9,79.2,8.77,Night,Cloudy,3,191.77
246,E-Scooter,1.53,6.07,15.52,1.9,28.8,47.9,37.4,75.7,1.29,Morning,Clear,1,77.79
247,E-Scooter,2.52,8.52,16.3,23.0,6.6,67.1,44.7,79.5,0.78,Evening,Clear,0,124.99
248,E-Scooter,5.26,20.56,18.55,74.1,40.1,45.0,97.8,85.2,3.21,Afternoon,Clear,1,225.13
249,E-Scooter,0.79,14.43,17.04,9.4,33.3,63.3,54.3,92.9,8.06,Morning,Rain,3,133.01
250,E-Scooter,1.88,10.62,25.54,0.9,12.6,68.4,43.9,75.3,5.47,Morning,Clear,4,107.52
251,E-Bike,2.09,17.9,19.05,80.3,39.6,46.1,99.3,61.3,8.6,Morning,Clear,1,200.43
252,E-Scooter,9.23,39.86,15.55,18.0,27.0,76.4,66.5,65.8,2.71,Morning,Cloudy,0,209.17
253,E-Bike,9.12,51.15,11.14,1.9,27.4,24.8,69.0,59.0,2.13,Evening,Clear,2,144.27
254,E-Scooter,2.05,18.48,17.02,9.5,20.0,63.7,49.9,90.3,7.26,Morning,Clear,2,96.78
255,E-Bike,7.47,56.32,10.84,4.2,34.4,42.2,29.6,63.3,9.06,Evening,Clear,1,166.43
256,E-Scooter,2.05,14.21,17.57,5.8,26.0,67.9,42.8,60.7,5.44,Evening,Cloudy,1,110.01
257,E-Bike,2.16,18.58,9.53,0.4,28.5,56.7,69.4,45.0,0.12,Morning,Clear,3,65.57
258,E-Scooter,4.66,28.47,14.63,7.3,16.7,40.2,46.2,70.2,9.38,Evening,Clear,2,167.18
259,E-Bike,3.68,19.63,17.1,0.5,9.6,85.2,92.7,86.3,6.8,Night,Clear,1,112.21
260,E-Bike,4.34,27.56,13.6,36.6,22.0,38.5,52.0,70.7,8.17,Evening,Clear,2,168.14
261,E-Scooter,3.68,12.31,23.07,10.9,26.7,77.0,88.8,71.2,2.41,Morning,Clear,3,142.07
262,E-Scooter,1.64,9.24,16.99,24.4,20.9,49.0,86.9,47.1,2.55,Night,Rain,2,114.18
263,E-Scooter,3.64,14.47,23.97,75.3,27.8,65.6,58.1,64.2,4.1,Morning,Windy,5,214.23
264,E-Bike,3.95,26.65,16.6,97.1,26.7,64.7,60.5,52.5,9.56,Afternoon,Rain,5,210.7
265,E-Scooter,2.03,7.75,18.59,0.5,23.8,72.9,69.2,58.5,1.68,Evening,Clear,3,93.75
266,E-Scooter,5.7,30.59,14.05,28.9,14.2,23.4,42.7,69.4,4.47,Night,Clear,2,200.39
267,E-Bike,5.77,34.41,14.86,28.1,23.3,34.4,74.5,67.3,8.23,Afternoon,Clear,2,148.76
268,E-Scooter,7.42,47.48,10.62,0.9,22.1,68.6,52.8,40.0,5.96,Afternoon,Clear,1,186.15
269,E-Scooter,6.69,25.16,18.09,3.5,18.5,60.6,42.9,53.0,2.92,Evening,Clear,6,172.06
270,E-Bike,6.06,31.15,12.94,9.8,16.9,51.3,29.6,68.4,3.49,Night,Clear,1,132.27
271,E-Scooter,11.29,42.71,22.65,9.2,7.0,56.5,44.3,59.2,9.46,Evening,Rain,1,284.89
272,E-Bike,4.28,26.24,13.87,54.8,18.5,53.3,99.9,68.7,7.81,Afternoon,Clear,6,201.07
273,E-Scooter,5.11,22.24,22.82,8.2,29.6,72.6,95.6,78.1,8.03,Evening,Clear,2,167.95
274,E-Scooter,1.83,8.36,17.84,10.4,20.5,56.9,29.3,62.9,4.33,Evening,Windy,1,90.88
275,E-Scooter,4.95,17.3,27.05,16.9,28.6,27.1,67.4,59.9,7.81,Morning,Clear,0,145.54
276,E-Scooter,6.41,24.21,17.92,29.1,27.0,64.6,42.9,48.2,3.32,Afternoon,Cloudy,0,153.07
277,E-Bike,1.14,12.56,15.23,30.4,27.9,62.4,39.8,68.3,7.8,Evening,Clear,4,123.85
278,E-Scooter,3.11,13.8,17.61,30.8,15.1,58.5,32.1,69.1,0.79,Afternoon,Clear,1,140.82
279,E-Scooter,0.94,15.52,18.14,18.8,22.4,70.0,97.3,51.2,8.54,Night,Clear,2,79.22
280,E-Bike,1.38,3.4,17.47,117.9,25.7,60.8,35.8,55.4,0.73,Morning,Cloudy,4,165.17
281,E-Bike,1.29,10.21,17.42,36.0,23.1,74.5,60.3,68.1,6.47,Afternoon,Rain,2,111.88
282,E-Bike,2.05,10.6,19.7,5.7,27.2,71.7,80.3,49.8,3.4,Evening,Clear,1,100.53
283,E-Scooter,2.08,12.5,22.08,40.4,13.6,28.3,23.6,94.6,8.48,Evening,Clear,3,149.29
284,E-Scooter,11.0,38.7,19.92,2.2,13.2,81.1,73.5,61.9,5.15,Night,Clear,1,232.59
285,E-Bike,3.95,30.82,11.67,4.2,23.6,60.0,83.9,40.7,7.99,Evening,Clear,2,90.45
286,E-Scooter,4.55,27.54,17.1,48.7,27.4,38.2,32.5,84.2,6.83,Morning,Rain,2,192.16
287,E-Scooter,2.8,22.51,12.95,38.2,24.3,57.6,88.8,49.3,8.65,Afternoon,Clear,0,137.87
288,E-Scooter,6.2,17.85,25.0,64.9,14.4,51.0,81.2,97.7,3.22,Morning,Cloudy,2,244.12
289,E-Bike,3.36,23.45,11.64,6.8,33.9,46.3,45.2,72.2,4.44,Night,Clear,3,87.48
290,E-Bike,1.9,16.3,20.0,14.4,10.4,33.7,42.5,61.1,9.99,Morning,Windy,2,110.87
291,E-Scooter,2.15,10.53,26.13,26.9,20.3,63.9,91.8,77.0,4.66,Night,Rain,3,125.17
292,E-Scooter,4.87,20.96,18.48,116.7,22.3,43.1,94.7,75.4,3.95,Evening,Clear,1,238.11
293,E-Bike,0.91,4.24,14.23,99.0,22.3,55.7,62.5,76.0,1.68,Morning,Cloudy,1,141.88
294,E-Bike,3.74,17.73,13.94,39.5,28.7,79.8,59.2,66.9,1.24,Evening,Clear,2,125.96
295,E-Scooter,7.24,25.22,17.4,65.5,29.9,78.0,99.6,73.7,2.47,Evening,Cloudy,4,222.57
296,E-Scooter,4.69,28.33,17.17,15.3,35.5,26.7,76.8,61.1,9.75,Afternoon,Clear,1,201.68
297,E-Bike,10.28,49.81,16.3,3.6,21.0,54.7,88.9,75.2,9.88,Evening,Cloudy,3,204.09
298,E-Bike,1.29,19.26,10.93,22.4,28.2,61.2,31.2,64.0,9.37,Afternoon,Windy,2,97.25
299,E-Scooter,8.49,28.49,20.83,9.0,18.4,56.9,68.5,73.2,6.09,Morning,Clear,1,210.52
300,E-Scooter,4.33,30.44,11.11,5.8,8.6,49.7,91.5,69.2,9.23,Afternoon,Cloudy,5,164.62
301,E-Scooter,1.79,5.25,24.17,11.3,16.6,51.2,66.0,41.8,0.16,Afternoon,Clear,6,60.84
302,E-Bike,4.42,22.44,11.83,4.8,20.0,66.6,35.5,66.6,2.56,Morning,Clear,2,86.82
303,E-Bike,4.0,23.52,16.85,83.2,21.6,69.6,37.6,52.4,5.04,Morning,Clear,2,171.24
304,E-Bike,6.23,48.52,10.08,59.1,26.3,70.6,92.5,67.4,9.82,Afternoon,Clear,2,198.54
305,E-Scooter,2.14,15.38,20.36,23.5,22.6,43.9,24.9,66.8,9.37,Morning,Cloudy,3,149.27
306,E-Bike,1.75,15.51,14.81,22.4,20.5,55.3,82.0,45.5,7.84,Morning,Clear,4,92.97
307,E-Scooter,4.44,19.21,20.11,3.2,19.6,48.9,35.5,74.9,5.52,Evening,Clear,2,139.94
308,E-Scooter,2.53,13.03,15.01,22.2,24.8,67.5,51.6,55.5,1.33,Afternoon,Clear,1,119.83
309,E-Bike,1.68,18.93,12.32,25.1,31.9,57.2,84.9,72.9,4.62,Evening,Clear,1,96.51
310,E-Bike,1.77,6.15,17.79,10.3,30.8,58.4,86.5,87.3,0.57,Evening,Cloudy,3,89.01
311,E-Scooter,3.4,13.79,26.79,14.2,34.4,61.6,24.6,64.0,3.72,Afternoon,Windy,4,183.3
312,E-Scooter,4.14,21.04,15.3,1.2,11.9,72.2,57.0,76.1,0.34,Afternoon,Cloudy,1,95.44
313,E-Scooter,2.84,21.63,14.67,34.1,11.1,35.0,44.9,62.6,4.56,Night,Cloudy,0,148.16
314,E-Scooter,1.01,8.03,16.6,13.4,23.1,69.0,43.6,93.0,8.64,Night,Clear,0,105.32
315,E-Bike,3.59,22.65,18.18,18.2,26.9,44.7,72.4,64.9,7.23,Evening,Cloudy,0,135.35
316,E-Scooter,5.94,18.49,19.86,25.2,14.8,46.8,61.9,78.2,2.32,Morning,Clear,2,166.93
317,E-Bike,3.25,24.08,13.07,19.2,13.7,61.4,53.1,84.3,7.66,Afternoon,Clear,1,85.51
318,E-Scooter,4.07,12.92,19.02,68.2,19.6,51.6,27.6,75.5,0.34,Afternoon,Windy,0,191.88
319,E-Bike,4.26,30.35,13.62,23.3,19.5,49.9,44.5,60.8,9.83,Evening,Windy,4,159.69
320,E-Scooter,4.72,24.31,23.91,138.8,34.2,50.8,27.3,94.5,8.71,Evening,Cloudy,5,297.6
321,E-Scooter,0.89,11.58,14.1,57.7,24.1,63.4,29.0,59.9,9.72,Afternoon,Rain,3,160.76
322,E-Scooter,2.63,21.98,14.4,21.6,30.8,67.7,77.7,76.5,6.23,Afternoon,Cloudy,2,130.38
323,E-Bike,1.19,11.2,12.09,8.2,29.7,52.5,68.3,78.2,3.94,Morning,Clear,4,82.19
324,E-Scooter,3.74,11.17,25.16,106.0,20.1,47.5,46.2,72.6,1.61,Afternoon,Clear,0,192.16
325,E-Bike,8.57,40.37,17.03,12.5,17.8,36.3,91.3,53.6,6.64,Evening,Rain,1,180.67
326,E-Scooter,3.69,15.74,21.71,14.9,34.7,84.7,35.6,68.4,5.55,Morning,Clear,0,114.47
327,E-Scooter,7.49,22.02,21.41,6.3,24.6,37.6,98.1,76.6,1.23,Morning,Cloudy,0,177.19
328,E-Scooter,2.87,9.98,15.56,4.4,25.6,64.5,23.4,64.8,0.64,Morning,Cloudy,1,130.0
329,E-Scooter,3.47,24.93,17.1,5.6,23.9,74.2,35.4,79.9,8.77,Evening,Clear,2,130.28
330,E-Scooter,0.39,12.64,19.19,26.1,18.0,35.4,43.7,68.3,9.56,Evening,Clear,2,108.69
331,E-Bike,11.73,51.79,14.45,14.7,33.5,61.0,53.8,86.8,2.31,Evening,Cloudy,1,226.91
332,E-Bike,6.09,36.12,15.4,0.8,32.5,72.4,22.0,71.1,9.61,Afternoon,Clear,0,163.12
333,E-Scooter,9.61,76.35,8.7,54.2,34.4,38.9,95.7,70.5,8.51,Evening,Clear,3,271.74
334,E-Scooter,6.86,21.13,26.81,19.9,24.4,57.8,31.0,65.6,6.68,Evening,Rain,2,235.9
335,E-Bike,0.3,2.0,11.14,2.2,35.3,50.4,94.6,65.3,1.1,Evening,Cloudy,3,83.1
336,E-Scooter,0.99,2.0,17.47,74.2,27.8,49.9,36.6,60.9,1.07,Evening,Windy,2,141.58
337,E-Scooter,3.84,8.56,22.63,115.2,18.7,55.3,44.4,83.3,1.56,Night,Clear,4,227.16
338,E-Bike,5.07,26.33,14.05,14.4,25.5,50.5,58.2,61.6,4.38,Morning,Clear,4,123.44
339,E-Scooter,0.3,14.07,23.91,63.8,24.0,77.5,90.4,61.8,9.02,Night,Rain,1,137.79
340,E-Bike,1.26,11.49,18.49,10.2,12.7,68.8,77.2,67.7,6.51,Afternoon,Windy,0,88.94
341,E-Scooter,3.08,20.52,19.81,20.3,25.1,50.0,72.8,81.0,7.66,Morning,Rain,4,156.56
342,E-Bike,0.36,6.26,10.32,17.7,17.9,65.8,99.0,87.1,4.21,Evening,Clear,0,75.85
343,E-Scooter,8.63,34.05,20.51,29.3,23.1,43.5,33.4,87.5,8.91,Morning,Cloudy,1,214.45
344,E-Scooter,3.63,23.25,14.55,24.1,19.6,40.7,73.7,63.5,5.5,Morning,Clear,2,126.07
345,E-Scooter,6.9,21.6,22.74,70.1,26.9,52.0,52.9,73.1,3.82,Evening,Rain,2,262.65
346,E-Bike,1.25,21.15,9.94,12.6,29.4,64.1,84.6,73.1,8.91,Evening,Clear,1,84.73
347,E-Bike,2.81,11.67,13.27,6.9,24.7,90.2,79.8,92.9,0.44,Morning,Clear,2,89.92
348,E-Scooter,4.12,21.45,17.32,5.5,37.9,43.7,53.1,67.2,6.39,Morning,Clear,1,113.58
349,E-Scooter,3.29,19.95,16.29,30.1,6.8,55.2,87.8,63.2,7.78,Night,Clear,0,140.05
350,E-Bike,1.6,15.79,10.38,4.5,34.0,40.7,66.2,81.4,4.25,Morning,Clear,2,74.48
351,E-Scooter,3.13,23.85,14.44,10.8,23.0,26.9,88.5,88.4,8.67,Evening,Rain,8,178.67
352,E-Scooter,5.03,20.56,21.4,2.4,25.8,70.2,27.6,94.9,6.62,Evening,Windy,0,142.15
353,E-Scooter,6.28,32.1,17.67,0.4,24.6,79.7,33.4,69.9,9.0,Morning,Cloudy,0,182.0
354,E-Bike,0.54,14.54,14.23,29.1,16.4,80.5,81.7,66.4,7.74,Afternoon,Cloudy,3,79.96
355,E-Scooter,4.44,17.46,15.9,9.3,37.7,66.6,64.3,65.7,0.85,Evening,Clear,1,139.15
356,E-Bike,2.39,12.28,13.49,1.6,29.8,44.7,84.0,46.0,1.15,Evening,Clear,3,58.77
357,E-Scooter,3.34,19.63,12.92,19.9,29.8,54.4,92.5,64.8,4.01,Morning,Cloudy,1,106.02
358,E-Scooter,12.52,90.0,5.0,20.5,15.6,52.3,21.1,55.7,9.04,Afternoon,Cloudy,0,290.72
359,E-Bike,0.83,13.59,13.04,9.7,28.4,62.4,52.5,74.7,5.43,Morning,Rain,1,65.69
360,E-Scooter,53.32,27.33,14.53,32.6,37.9,20.0,25.1,79.8,4.94,Morning,Rain,4,723.6437906124272
361,E-Scooter,1.59,11.57,19.62,15.9,20.7,58.6,98.7,99.4,4.7,Morning,Clear,0,91.71
362,E-Bike,1.76,10.41,12.9,3.0,9.7,52.2,37.3,63.0,0.93,Afternoon,Clear,0,84.67
363,E-Scooter,3.34,15.06,23.28,9.0,22.0,46.6,90.5,77.7,5.6,Night,Windy,2,118.36
364,E-Scooter,1.66,16.09,13.54,17.9,24.0,82.9,91.9,90.8,6.07,Evening,Clear,0,112.36
365,E-Scooter,2.68,13.01,22.63,55.4,11.1,50.7,91.5,54.5,9.18,Morning,Rain,5,180.46
366,E-Bike,3.56,23.2,17.63,59.8,20.4,22.6,89.4,72.3,9.03,Night,Rain,1,207.79
367,E-Scooter,6.52,25.76,18.42,30.4,15.2,46.4,62.8,60.6,2.13,Afternoon,Clear,2,160.04
368,E-Bike,3.75,37.74,6.97,22.8,7.9,59.8,53.9,55.1,5.65,Evening,Clear,3,143.09
369,E-Bike,0.66,4.69,15.99,84.9,15.7,30.9,23.7,67.1,0.52,Evening,Windy,1,125.08
370,E-Scooter,3.69,21.95,19.28,22.9,28.8,52.6,44.5,76.2,9.12,Evening,Cloudy,2,124.81
371,E-Scooter,1.94,19.0,14.18,4.3,21.5,72.9,85.6,73.5,6.2,Afternoon,Clear,2,88.07
372,E-Bike,2.85,26.83,8.51,,24.0,37.2,78.7,53.3,4.76,Morning,Clear,2,95.79
373,E-Scooter,6.6,20.54,18.32,6.0,33.9,62.8,29.4,83.8,1.34,Night,Cloudy,1,155.08
374,E-Bike,2.51,12.17,15.71,21.5,13.7,41.9,91.9,78.5,5.86,Afternoon,Clear,2,108.7
375,E-Scooter,4.7,19.91,21.53,9.9,20.2,46.2,94.2,80.2,5.3,Night,Cloudy,3,181.24
376,E-Scooter,4.56,25.35,20.38,120.2,20.3,23.8,91.0,81.9,8.92,Afternoon,Cloudy,2,273.32
377,E-Scooter,4.11,24.8,18.44,31.3,10.8,71.2,37.3,52.7,8.55,Morning,Clear,1,177.86
378,E-Bike,4.8,23.15,17.06,72.2,27.4,41.7,59.0,81.8,8.47,Evening,Rain,8,203.14
379,E-Bike,4.08,16.95,15.86,120.3,28.2,72.9,27.0,59.8,1.45,Afternoon,Cloudy,0,189.55
380,E-Bike,1.54,18.87,8.99,84.4,15.5,66.5,91.5,96.8,8.43,Evening,Cloudy,0,168.52
381,E-Scooter,3.66,18.06,22.48,11.0,37.4,55.6,43.3,85.1,5.76,Night,Rain,1,151.64
382,E-Scooter,1.92,16.96,15.8,1.5,12.8,28.0,75.8,40.0,7.18,Afternoon,Cloudy,0,99.56
383,E-Scooter,7.9,22.09,25.08,13.6,19.2,83.1,48.9,99.0,2.04,Evening,Clear,0,209.27
384,E-Scooter,7.16,30.86,18.52,4.9,12.5,50.0,72.5,83.9,8.57,Evening,Rain,2,217.55
385,E-Scooter,4.27,18.23,17.09,25.0,22.1,57.4,42.1,67.2,2.65,Evening,Clear,3,147.56
386,E-Scooter,6.17,26.4,22.28,16.9,24.5,30.4,71.5,67.9,6.62,Evening,Clear,0,157.02
387,E-Bike,1.81,19.1,8.83,15.7,27.3,40.4,78.2,64.3,4.06,Afternoon,Clear,5,110.67
388,E-Scooter,7.41,29.62,19.66,12.1,16.5,88.0,30.7,64.9,6.1,Night,Rain,0,218.81
389,E-Scooter,1.31,15.08,20.89,6.7,31.6,37.4,56.9,63.4,8.67,Night,Clear,1,82.47
390,E-Bike,4.45,26.86,17.23,3.4,17.7,60.8,83.4,61.1,5.67,Morning,Clear,0,111.79
391,E-Bike,5.85,25.03,18.23,5.4,30.6,89.5,51.8,66.4,7.27,Morning,Clear,2,143.1
392,E-Bike,6.76,44.52,12.02,58.1,28.7,44.8,42.6,79.1,9.55,Night,Windy,0,210.35
393,E-Scooter,1.56,11.61,13.38,9.6,16.7,41.5,54.1,63.6,4.78,Morning,Rain,1,96.77
394,E-Scooter,4.05,15.37,17.34,24.2,23.8,53.8,40.5,76.3,3.49,Morning,Clear,1,147.98
395,E-Scooter,3.16,13.27,19.48,25.4,24.5,69.5,38.9,72.4,4.37,Morning,Clear,1,131.19
396,E-Scooter,3.01,13.34,16.95,32.8,22.3,29.4,45.0,68.1,1.7,Afternoon,Cloudy,1,146.79
397,E-Bike,3.06,15.92,14.34,19.5,35.2,20.0,81.6,73.1,2.99,Morning,Clear,2,114.74
398,E-Scooter,3.05,15.57,18.32,32.0,27.9,40.0,60.9,80.2,4.8,Afternoon,Rain,2,96.76
399,E-Bike,2.88,15.61,14.34,12.2,25.6,52.1,51.4,71.4,4.62,Evening,Cloudy,3,102.77
400,E-Scooter,2.55,14.23,15.58,20.8,30.2,47.9,90.0,73.9,4.77,Evening,Cloudy,3,153.33
401,E-Bike,2.33,18.76,11.54,34.9,21.2,42.4,62.4,81.9,8.94,Morning,Cloudy,0,119.58
402,E-Scooter,3.9,17.54,13.65,33.1,32.1,47.3,54.6,57.1,0.76,Evening,Cloudy,0,145.53
403,E-Scooter,3.08,19.95,17.43,96.7,29.0,63.6,33.6,69.0,6.16,Morning,Rain,3,217.4
404,E-Scooter,5.27,21.1,21.26,10.6,25.5,45.1,78.6,56.4,5.68,Evening,Clear,1,137.06
405,E-Scooter,1.86,14.81,15.73,22.8,18.4,43.7,27.2,58.3,5.23,Morning,Windy,4,105.7
406,E-Scooter,4.86,32.96,13.1,33.6,11.0,54.6,76.5,49.9,6.51,Afternoon,Clear,6,199.05
407,E-Bike,6.16,42.28,13.48,3.5,24.0,52.6,53.8,76.2,8.57,Night,Cloudy,0,143.65
408,E-Scooter,3.0,23.27,13.79,27.5,29.1,76.0,91.4,71.0,9.65,Afternoon,Rain,1,146.66
409,E-Scooter,3.19,17.11,26.46,51.2,22.2,47.3,59.4,48.0,7.79,Evening,Clear,3,172.51
410,E-Bike,1.41,12.66,17.6,31.0,31.2,44.2,74.8,55.7,3.92,Morning,Cloudy,2,131.33
411,E-Scooter,2.62,7.87,21.66,48.9,28.2,51.4,96.4,68.0,1.02,Morning,Cloudy,2,137.92
412,E-Scooter,5.44,26.96,13.27,52.7,14.9,46.7,20.8,65.3,1.92,Morning,Windy,0,185.86
413,E-Scooter,5.58,29.68,17.7,25.8,19.7,46.2,23.4,70.3,8.97,Evening,Windy,2,200.89
414,E-Bike,3.25,19.72,10.74,6.5,17.7,20.0,24.0,72.2,2.56,Morning,Rain,0,83.64
415,E-Scooter,1.09,2.61,21.64,52.7,34.3,59.3,70.6,89.1,0.06,Morning,Clear,1,109.88
416,E-Scooter,5.35,24.7,20.29,5.5,29.4,79.3,41.9,58.6,9.27,Evening,Clear,2,152.32
417,E-Scooter,10.04,41.96,16.96,44.2,25.6,43.0,32.3,82.9,6.79,Evening,Cloudy,1,256.12
418,E-Scooter,9.18,31.78,19.41,8.9,9.9,57.2,96.3,79.9,1.55,Morning,Rain,1,255.52
419,E-Bike,4.93,22.54,15.42,36.4,35.1,70.7,70.1,82.5,5.98,Afternoon,Clear,2,162.27
420,E-Bike,2.66,26.55,7.28,47.8,22.6,58.0,79.4,69.0,3.59,Night,Windy,5,119.33
421,E-Scooter,0.34,2.0,17.03,6.2,25.6,64.8,64.3,55.4,0.42,Night,Cloudy,1,46.88
422,E-Scooter,2.92,13.93,16.17,2.7,25.5,40.4,93.7,70.0,6.88,Evening,Cloudy,3,117.84
423,E-Scooter,1.0,8.49,13.61,13.7,10.4,81.2,20.9,67.4,3.81,Afternoon,Windy,0,79.5
424,E-Scooter,5.55,36.1,11.16,4.8,23.4,68.3,30.5,56.6,1.45,Evening,Clear,2,101.27
425,E-Scooter,1.39,5.03,16.91,49.1,17.4,60.7,85.7,79.9,1.65,Evening,Clear,2,122.38
426,E-Scooter,3.31,20.08,20.56,1.5,31.3,30.9,28.9,57.6,7.7,Morning,Clear,2,129.33
427,E-Bike,6.48,27.51,15.09,8.6,13.7,54.1,72.7,50.1,1.08,Evening,Clear,2,104.41
428,E-Scooter,1.37,11.6,14.0,39.4,21.6,67.1,55.2,53.4,4.1,Night,Clear,6,113.68
429,E-Bike,3.38,14.0,15.58,15.1,23.7,70.7,91.7,76.5,1.07,Afternoon,Clear,1,113.98
430,E-Scooter,0.92,13.74,11.21,46.4,31.6,58.5,48.2,66.5,6.75,Evening,Windy,4,152.44
431,E-Scooter,1.89,6.54,17.73,21.0,24.8,62.6,74.4,74.8,0.35,Morning,Cloudy,6,103.96
432,E-Scooter,1.42,10.49,14.89,13.8,23.2,35.2,56.5,40.0,3.75,Night,Cloudy,4,88.06
433,E-Scooter,5.78,20.64,19.93,40.9,13.9,70.4,38.0,48.8,2.58,Evening,Clear,2,204.18
434,E-Scooter,1.23,21.07,5.37,17.1,27.1,49.6,84.1,59.7,5.3,Morning,Rain,4,106.03
435,E-Scooter,4.03,9.83,22.6,56.1,34.8,78.8,82.8,71.2,1.3,Afternoon,Clear,3,201.59
436,E-Scooter,7.92,24.56,22.58,2.3,23.8,62.6,21.3,80.8,6.66,Morning,Clear,3,210.45
437,E-Bike,2.02,12.99,14.59,13.1,18.9,75.4,49.2,52.3,2.35,Afternoon,Cloudy,4,37.47
438,E-Scooter,5.59,23.79,14.47,24.6,5.5,74.2,64.8,47.4,0.26,Afternoon,Clear,2,182.59
439,E-Scooter,6.12,15.12,27.39,34.6,17.6,51.8,50.7,70.5,2.86,Afternoon,Cloudy,1,173.59
440,E-Scooter,0.51,12.61,19.23,27.6,22.9,52.8,98.6,78.2,7.33,Evening,Clear,1,103.47
441,E-Scooter,15.0,38.01,21.88,2.6,22.2,66.3,91.3,92.2,0.01,Afternoon,Clear,2,291.17
442,E-Scooter,4.37,22.77,20.38,4.3,27.7,66.5,70.4,80.5,5.95,Morning,Clear,1,140.73
443,E-Scooter,1.69,11.18,22.05,4.5,26.0,66.1,59.5,63.7,1.09,Evening,Clear,1,40.9
444,E-Scooter,2.16,6.66,20.19,70.5,15.6,44.4,49.2,93.3,1.54,Evening,Windy,2,163.77
445,E-Bike,2.84,25.29,10.49,12.2,11.9,57.9,93.8,59.1,7.61,Afternoon,Clear,3,129.38
446,E-Scooter,6.48,31.47,12.3,41.4,28.4,43.4,48.4,49.3,1.24,Night,Cloudy,2,156.58
447,E-Bike,2.42,19.04,11.94,54.1,10.6,48.8,47.6,53.8,3.69,Afternoon,,2,159.24
448,E-Scooter,2.31,13.78,13.13,39.9,21.4,34.0,89.8,78.9,1.52,Morning,Windy,3,124.28
449,E-Bike,1.53,11.91,13.14,6.0,23.8,55.4,64.4,74.6,6.33,Evening,Clear,2,71.23
450,E-Bike,3.59,30.55,9.22,10.9,22.2,33.3,40.6,69.8,6.03,Night,Cloudy,4,64.27
451,E-Bike,0.62,13.13,13.95,42.7,26.6,53.7,21.1,70.1,8.82,Evening,Clear,1,128.62
452,E-Bike,2.6,13.72,13.67,3.4,13.8,48.0,39.7,60.6,5.8,Morning,Windy,0,112.04
453,E-Bike,5.83,39.33,13.44,21.9,13.8,77.0,38.5,52.7,8.68,Morning,Clear,1,170.62
454,E-Scooter,2.14,18.33,10.41,11.4,15.7,55.3,87.2,76.8,8.75,Afternoon,Clear,2,128.41
455,E-Scooter,3.56,11.73,16.31,13.6,35.8,41.1,30.4,48.8,1.99,Evening,Windy,3,138.41
456,E-Bike,2.48,21.23,14.67,2.6,20.4,55.0,49.1,71.8,8.31,Morning,Clear,1,93.61
457,E-Bike,12.04,58.33,14.47,30.6,10.8,25.8,92.9,51.7,8.11,Afternoon,Clear,1,230.77
458,E-Scooter,3.62,28.89,12.85,79.0,19.0,46.5,36.8,58.4,9.36,Night,Clear,1,190.78
459,E-Scooter,2.73,10.35,26.01,14.1,27.0,32.6,78.3,59.5,4.57,Morning,Clear,4,113.98
460,E-Scooter,4.21,27.7,15.27,40.2,22.1,69.4,57.8,61.4,8.03,Afternoon,Clear,2,191.1
461,E-Bike,4.4,28.23,17.15,18.4,29.0,53.1,51.0,90.7,9.82,Morning,Clear,2,169.68
462,E-Scooter,3.43,16.73,15.28,34.5,30.7,45.0,99.2,52.7,3.35,Night,Clear,4,145.54
463,E-Scooter,4.01,15.8,26.03,24.7,21.8,63.8,26.1,58.9,6.53,Night,Clear,1,158.41
464,E-Scooter,2.09,19.77,11.88,14.9,22.5,54.0,44.0,69.2,8.22,Evening,Clear,4,113.98
